Date & Time,PM2.5 (ug/m3),PM10 (ug/m3),O3 (ppb),NO (ppb),NO2 (ppb),SO2 (ppb)
07-12-2019 19:00,4.8,8.8,27.5,0.0,4.8,0.0
07-12-2019 20:00,5.6,8.2,26.7,0.0,4.5,0.0
07-12-2019 21:00,5.5,7.1,24.5,0.0,5.9,0.0
07-12-2019 22:00,5.2,6.5,24.3,0.0,4.3,0.0
07-12-2019 23:00,4.6,5.4,23.1,0.0,4.7,0.0
07-12-2019 24:00,4.2,5.2,22.8,0.0,5.1,0.0
08-12-2019 01:00,3.9,4.9,21.5,0.0,5.8,0.0
08-12-2019 02:00,4.8,5.5,23.0,0.0,4.3,0.0
08-12-2019 03:00,5.0,5.2,22.8,0.0,4.1,0.0
08-12-2019 04:00,5.9,6.4,14.1,0.4,12.1,0.0
08-12-2019 05:00,4.6,4.9,11.9,0.4,14.8,0.4
08-12-2019 06:00,4.2,4.7,16.0,0.1,12.2,0.3
08-12-2019 07:00,4.0,4.4,19.0,0.1,10.1,0.1
08-12-2019 08:00,3.4,3.7,22.3,0.4,8.2,0.0
08-12-2019 09:00,5.6,8.4,25.0,0.9,6.0,0.0
08-12-2019 10:00,6.1,14.3,28.8,0.8,3.8,0.1
08-12-2019 11:00,5.8,18.4,30.8,0.5,2.4,0.1
08-12-2019 12:00,5.3,11.3,31.4,0.3,2.3,0.1
08-12-2019 13:00,4.7,7.5,31.1,0.1,2.5,0.1
08-12-2019 14:00,4.4,7.8,29.5,0.1,3.1,0.1
08-12-2019 15:00,3.7,6.0,29.0,0.2,3.1,0.1
08-12-2019 16:00,3.5,5.2,28.6,0.0,3.6,0.1
08-12-2019 17:00,3.4,6.8,28.1,0.1,4.3,0.1
08-12-2019 18:00,5.5,14.4,27.9,0.0,4.2,0.1
08-12-2019 19:00,6.0,17.5,27.1,0.0,4.8,0.1
08-12-2019 20:00,6.0,17.7,27.9,0.0,4.3,0.1
08-12-2019 21:00,6.4,17.2,26.8,0.0,5.7,0.1
08-12-2019 22:00,7.2,17.2,26.5,0.0,6.1,0.3
08-12-2019 23:00,7.6,14.3,26.0,0.0,5.9,0.1
08-12-2019 24:00,8.1,10.3,24.9,0.0,5.7,0.1
09-12-2019 01:00,7.3,8.1,22.8,0.0,6.8,0.1
09-12-2019 02:00,8.2,9.4,InVld,0.0,7.6,0.0
09-12-2019 03:00,8.4,9.9,InVld,0.0,6.4,0.0
09-12-2019 04:00,10.0,11.6,InVld,0.0,7.8,0.0
09-12-2019 05:00,9.6,12.6,InVld,0.0,7.9,0.0
09-12-2019 06:00,9.7,13.5,InVld,0.1,13.0,0.0
09-12-2019 07:00,11.1,15.7,InVld,0.4,11.5,0.0
09-12-2019 08:00,7.3,9.2,InVld,0.3,10.9,0.0
09-12-2019 09:00,6.6,9.1,InVld,1.0,11.1,0.0
09-12-2019 10:00,5.7,7.2,InVld,1.6,8.4,0.0
09-12-2019 11:00,5.1,6.1,22.4,1.7,8.4,0.1
09-12-2019 12:00,4.6,5.2,23.0,1.3,8.4,0.1
09-12-2019 13:00,4.7,5.6,23.0,1.2,8.5,0.0
09-12-2019 14:00,4.8,5.8,21.7,1.8,10.7,0.1
09-12-2019 15:00,3.8,4.4,16.3,1.3,16.5,0.1
09-12-2019 16:00,4.1,5.2,17.6,0.6,15.8,0.0
09-12-2019 17:00,6.8,8.9,20.5,0.3,12.3,0.0
09-12-2019 18:00,8.5,9.6,22.1,0.2,10.0,0.0
09-12-2019 19:00,5.0,5.7,22.2,0.2,8.8,0.0
09-12-2019 20:00,3.4,3.7,19.8,0.1,9.8,0.0
09-12-2019 21:00,5.1,5.7,18.8,0.5,8.9,0.0
09-12-2019 22:00,5.0,5.5,18.5,0.3,7.8,0.0
09-12-2019 23:00,7.5,8.3,17.1,0.4,8.9,0.0
09-12-2019 24:00,9.1,9.9,16.1,0.1,10.2,0.0
10-12-2019 01:00,8.8,9.1,24.6,0.0,4.7,0.0
10-12-2019 02:00,10.9,11.2,26.8,0.0,2.8,0.0
10-12-2019 03:00,9.5,9.8,25.6,0.0,3.6,0.0
10-12-2019 04:00,10.0,10.3,21.5,0.0,6.6,0.0
10-12-2019 05:00,9.9,10.3,22.7,0.0,5.0,0.8
10-12-2019 06:00,8.9,9.8,24.7,0.0,3.9,0.3
10-12-2019 07:00,8.6,9.9,24.4,0.0,3.9,0.2
10-12-2019 08:00,6.6,7.4,24.0,0.0,3.3,0.2
10-12-2019 09:00,6.7,7.0,21.3,0.0,4.5,0.2
10-12-2019 10:00,7.2,7.6,21.1,0.0,4.6,0.1
10-12-2019 11:00,6.8,7.2,21.4,0.1,4.1,0.1
10-12-2019 12:00,5.8,6.8,21.1,0.4,4.0,0.0
10-12-2019 13:00,4.2,11.3,21.5,0.3,2.6,0.0
10-12-2019 14:00,2.8,12.7,24.0,0.1,1.7,0.0
10-12-2019 15:00,2.8,13.5,23.6,0.0,1.0,0.0
10-12-2019 16:00,3.0,14.2,25.8,0.0,0.7,0.0
10-12-2019 17:00,3.2,16.3,29.3,0.0,0.6,0.0
10-12-2019 18:00,3.5,18.0,32.6,0.0,0.5,0.0
10-12-2019 19:00,3.1,14.8,31.8,0.0,0.3,0.0
10-12-2019 20:00,2.4,8.6,30.3,0.0,0.3,0.0
10-12-2019 21:00,2.7,8.9,31.1,0.0,0.2,0.0
10-12-2019 22:00,2.9,10.7,34.1,0.0,0.1,0.0
10-12-2019 23:00,2.3,6.8,32.2,0.0,0.1,0.0
10-12-2019 24:00,2.5,6.5,34.5,0.0,0.1,0.0
11-12-2019 01:00,2.5,5.0,34.3,0.0,0.0,0.0
11-12-2019 02:00,2.4,5.0,34.2,0.0,0.1,0.0
11-12-2019 03:00,2.2,3.7,32.7,0.0,0.1,0.0
11-12-2019 04:00,2.3,4.5,32.2,0.0,0.3,0.0
11-12-2019 05:00,2.4,3.8,29.6,0.0,2.4,0.0
11-12-2019 06:00,2.8,8.2,27.8,0.0,3.6,0.0
11-12-2019 07:00,4.2,20.3,24.6,0.0,6.4,0.0
11-12-2019 08:00,5.8,27.2,10.3,1.5,14.8,0.0
11-12-2019 09:00,8.0,44.2,16.2,2.1,8.2,0.0
11-12-2019 10:00,7.2,41.6,28.5,1.0,3.9,1.5
11-12-2019 11:00,6.9,36.7,29.3,1.0,3.3,0.4
11-12-2019 12:00,7.7,39.2,Down,0.9,2.9,0.2
11-12-2019 13:00,5.0,23.6,Down,0.6,2.8,0.0
11-12-2019 14:00,4.1,15.7,Down,0.8,4.1,0.0
11-12-2019 15:00,4.3,17.0,<Samp,0.6,4.6,0.0
11-12-2019 16:00,4.6,18.8,27.3,0.1,5.2,0.0
11-12-2019 17:00,5.8,20.1,27.0,0.0,5.0,0.0
11-12-2019 18:00,5.1,5.9,28.5,0.0,5.2,0.0
11-12-2019 19:00,7.1,10.0,29.3,0.0,4.2,0.1
11-12-2019 20:00,7.9,23.9,33.8,0.0,2.3,0.0
11-12-2019 21:00,3.5,5.3,36.0,0.0,2.0,0.0
11-12-2019 22:00,3.6,10.0,36.9,0.0,0.9,0.0
11-12-2019 23:00,2.3,6.4,36.2,0.0,1.4,0.0
11-12-2019 24:00,2.3,7.3,36.2,0.0,1.1,0.0
12-12-2019 01:00,1.8,3.3,35.1,0.0,1.3,0.0
12-12-2019 02:00,1.7,2.2,33.9,0.0,1.8,0.0
12-12-2019 03:00,1.9,3.0,33.3,0.0,2.0,0.0
12-12-2019 04:00,1.7,2.8,33.2,0.0,2.1,0.0
12-12-2019 05:00,1.5,2.1,31.4,0.0,3.1,0.0
12-12-2019 06:00,1.6,2.6,33.6,0.0,1.2,0.0
12-12-2019 07:00,1.6,2.5,32.1,0.0,2.5,0.0
12-12-2019 08:00,1.9,3.2,29.6,0.0,4.3,0.0
12-12-2019 09:00,2.0,3.4,28.7,0.6,5.0,0.0
12-12-2019 10:00,1.9,3.4,<Samp,0.8,3.3,0.0
12-12-2019 11:00,2.1,4.9,Down,0.6,2.4,0.0
12-12-2019 12:00,3.1,7.0,Down,0.3,1.8,0.0
12-12-2019 13:00,2.8,7.2,Down,0.1,1.5,0.0
12-12-2019 14:00,2.9,7.0,Down,0.2,2.7,0.0
12-12-2019 15:00,3.1,8.5,<Samp,0.2,3.5,0.0
12-12-2019 16:00,4.0,16.8,<Samp,0.5,7.7,0.3
12-12-2019 17:00,6.2,37.8,18.9,0.7,18.6,0.5
12-12-2019 18:00,7.2,36.7,29.8,0.4,8.8,0.2
12-12-2019 19:00,7.4,35.9,31.9,0.4,5.9,0.1
12-12-2019 20:00,6.3,27.0,31.3,0.3,5.6,0.0
12-12-2019 21:00,5.5,22.6,30.5,4000.0,5.5,0.0
12-12-2019 22:00,6.9,30.1,28.7,0.2,6.4,0.0
12-12-2019 23:00,7.4,30.8,30.9,0.0,4.6,0.0
12-12-2019 24:00,7.0,23.0,31.1,0.0,3.8,<Samp
13-12-2019 01:00,7.2,21.0,30.1,0.0,3.8,Down
13-12-2019 02:00,6.8,14.1,30.3,0.0,3.3,Down
13-12-2019 03:00,5.6,12.3,29.7,0.0,4.1,Down
13-12-2019 04:00,5.0,10.3,28.4,0.0,6.0,Down
13-12-2019 05:00,5.4,13.1,28.7,0.0,5.5,<Samp
13-12-2019 06:00,7.3,21.3,26.2,0.0,7.5,<Samp
13-12-2019 07:00,10.4,600.0,23.5,0.2,9.9,0.0
13-12-2019 08:00,10.0,33.4,23.5,1.0,9.8,0.1
13-12-2019 09:00,11.1,36.1,22.6,2.2,10.7,0.1
13-12-2019 10:00,13.8,47.9,24.2,2.8,9.4,0.1
13-12-2019 11:00,17.3,73.8,25.7,6.2,8.4,0.2
13-12-2019 12:00,13.6,49.1,27.8,3.4,7.6,0.1
13-12-2019 13:00,11.0,33.1,29.1,2.9,7.7,0.1
13-12-2019 14:00,9.6,28.1,31.4,2.0,7.0,0.1
13-12-2019 15:00,8.0,24.5,29.1,1.3,8.3,0.1
13-12-2019 16:00,7.1,22.8,25.2,0.7,10.2,0.1
13-12-2019 17:00,5.3,11.9,21.2,0.2,13.5,0.1
13-12-2019 18:00,4.2,5.5,21.7,0.4,12.3,0.0
13-12-2019 19:00,3.3,4.0,24.0,0.3,8.9,0.0
13-12-2019 20:00,3.6,4.3,21.7,0.2,10.7,0.0
13-12-2019 21:00,4.0,4.8,23.2,0.0,9.0,0.0
13-12-2019 22:00,5.1,6.7,24.8,0.0,7.2,0.0
13-12-2019 23:00,900.0,15.2,23.6,0.0,7.6,0.0
13-12-2019 24:00,900.0,8.5,27.1,<Samp,5.6,0.0
14-12-2019 01:00,900.0,5.2,25.2,Down,6.1,0.0
14-12-2019 02:00,900.0,7.9,20.8,Down,9.5,0.0
14-12-2019 03:00,900.0,7.7,19.5,Down,9.2,0.0
14-12-2019 04:00,900.0,10.9,10.0,Down,12.7,0.0
14-12-2019 05:00,10.9,11.5,10.1,<Samp,12.3,0.1
14-12-2019 06:00,9.8,10.8,8.7,<Samp,12.9,0.1
14-12-2019 07:00,6.3,7.0,12.6,0.0,10.0,0.2
14-12-2019 08:00,3.2,3.4,17.3,0.0,6.7,0.1
14-12-2019 09:00,3.6,4.2,19.6,0.1,5.8,0.1
14-12-2019 10:00,4.4,4.6,20.8,0.3,5.5,0.1
14-12-2019 11:00,5.1,5.8,21.5,0.7,5.8,0.1
14-12-2019 12:00,6.2,6.9,24.4,0.7,5.3,0.1
14-12-2019 13:00,5.5,6.1,26.4,0.5,4.6,0.0
14-12-2019 14:00,5.3,6.0,26.6,0.4,4.8,0.0
14-12-2019 15:00,5.5,6.3,27.3,0.1,4.8,0.0
14-12-2019 16:00,6.8,8.4,27.0,0.0,4.9,0.0
14-12-2019 17:00,7.7,9.0,26.2,0.0,5.2,0.0
14-12-2019 18:00,6.1,6.5,25.3,0.0,5.2,0.0
14-12-2019 19:00,6.2,6.4,26.5,0.0,4.2,0.0
14-12-2019 20:00,3.3,3.5,26.9,0.0,3.8,0.0
14-12-2019 21:00,2.8,3.0,26.8,0.0,3.5,0.0
14-12-2019 22:00,3.0,3.1,25.8,0.0,3.4,0.0
14-12-2019 23:00,3.3,3.4,24.1,0.0,3.0,0.0
14-12-2019 24:00,1.2,1.2,18.5,0.0,2.6,0.0
15-12-2019 01:00,0.3,0.3,19.9,0.0,1.6,0.0
15-12-2019 02:00,0.2,0.2,26.7,0.0,1.1,0.0
15-12-2019 03:00,0.3,0.3,30.3,0.0,1.1,0.0
15-12-2019 04:00,0.8,1.0,30.0,0.0,1.2,0.0
15-12-2019 05:00,1.0,1.1,28.0,0.0,1.3,0.0
15-12-2019 06:00,2.6,2.7,26.5,0.0,1.4,0.0
15-12-2019 07:00,2.4,2.5,28.7,0.0,1.3,0.0
15-12-2019 08:00,3.0,3.0,30.1,0.0,1.2,0.0
15-12-2019 09:00,3.0,3.1,30.8,0.0,0.6,0.0
15-12-2019 10:00,3.5,3.6,30.1,0.0,InVld,0.0
15-12-2019 11:00,4.3,4.7,28.9,0.0,InVld,0.0
15-12-2019 12:00,4.1,5.3,30.5,0.0,InVld,0.0
15-12-2019 13:00,3.7,7.1,34.0,0.0,InVld,0.0
15-12-2019 14:00,3.2,8.0,36.7,0.0,InVld,0.0
15-12-2019 15:00,3.0,8.8,37.8,0.0,InVld,0.0
15-12-2019 16:00,3.2,9.4,38.9,0.0,InVld,0.0
15-12-2019 17:00,3.0,8.6,41.4,0.0,InVld,0.0
15-12-2019 18:00,2.7,8.3,43.0,0.0,InVld,0.0
15-12-2019 19:00,2.5,7.0,45.3,0.0,InVld,0.0
15-12-2019 20:00,2.5,6.3,46.4,0.0,InVld,0.0
15-12-2019 21:00,2.3,5.3,46.6,0.0,InVld,0.0
15-12-2019 22:00,2.2,5.1,47.3,0.0,InVld,0.0
15-12-2019 23:00,2.0,3.9,47.0,0.0,InVld,0.0
15-12-2019 24:00,1.9,3.4,46.9,0.0,InVld,0.0
16-12-2019 01:00,1.5,2.3,46.8,0.0,InVld,0.0
16-12-2019 02:00,1.4,2.8,45.1,0.0,InVld,0.0
16-12-2019 03:00,1.4,2.1,43.8,0.0,InVld,0.0
16-12-2019 04:00,1.6,2.1,44.6,0.0,InVld,0.2
16-12-2019 05:00,1.9,3.8,43.5,0.0,InVld,0.3
16-12-2019 06:00,2.1,4.9,39.8,0.0,InVld,0.2
16-12-2019 07:00,2.7,10.2,38.1,0.0,InVld,0.2
16-12-2019 08:00,3.7,16.2,37.6,0.0,InVld,0.3
16-12-2019 09:00,4.1,21.9,37.0,0.2,InVld,0.2
16-12-2019 10:00,4.1,17.4,<Samp,0.6,InVld,0.2
16-12-2019 11:00,4.1,20.7,InVld,0.4,InVld,0.1
16-12-2019 12:00,4.6,23.3,Down,0.2,InVld,0.1
16-12-2019 13:00,4.8,20.5,Calib,0.1,1.5,0.1
16-12-2019 14:00,4.6,22.3,Calib,0.1,1.7,0.1
16-12-2019 15:00,5.1,24.8,35.8,0.0,2.4,0.0
16-12-2019 16:00,5.7,29.8,34.8,0.0,4.2,0.0
16-12-2019 17:00,6.3,36.8,24.5,0.0,14.1,0.1
16-12-2019 18:00,5.8,34.3,21.6,1.7,10.1,0.1
16-12-2019 19:00,6.1,35.5,17.3,0.2,12.7,0.6
16-12-2019 20:00,6.2,34.8,18.8,0.0,7.1,0.1
16-12-2019 21:00,5.8,27.0,21.4,0.0,6.4,0.0
16-12-2019 22:00,7.0,22.8,16.7,0.0,5.7,0.0
16-12-2019 23:00,7.7,23.4,12.1,0.0,9.3,0.0
16-12-2019 24:00,6.9,19.0,12.9,0.0,9.5,0.0
17-12-2019 01:00,6.5,16.3,12.7,0.2,16.4,0.3
17-12-2019 02:00,6.0,11.9,8.5,0.4,22.4,0.3
17-12-2019 03:00,5.8,8.7,12.1,0.4,16.7,0.2
17-12-2019 04:00,7.3,14.7,10.6,0.1,14.3,0.1
17-12-2019 05:00,6.4,10.3,6.7,0.1,16.0,0.1
17-12-2019 06:00,6.3,15.2,8.5,0.0,10.3,0.0
17-12-2019 07:00,6.6,19.8,8.2,0.0,9.5,0.0
17-12-2019 08:00,6.4,18.4,10.0,0.0,8.6,0.0
17-12-2019 09:00,8.1,12.1,16.6,1.1,10.9,0.1
17-12-2019 10:00,7.2,18.3,23.0,0.6,7.8,0.0
17-12-2019 11:00,10.6,36.9,24.9,0.7,6.1,0.0
17-12-2019 12:00,11.3,41.9,24.4,0.8,8.3,0.0
17-12-2019 13:00,9.7,46.9,25.6,0.9,7.3,0.0
17-12-2019 14:00,10.0,45.4,30.3,0.5,4.7,0.0
17-12-2019 15:00,7.5,20.3,Down,0.1,5.6,0.0
17-12-2019 16:00,7.4,10.6,Down,0.2,9.7,0.0
17-12-2019 17:00,10.0,14.9,Down,0.0,9.7,0.0
17-12-2019 18:00,10.4,15.0,Down,0.0,13.5,0.0
17-12-2019 19:00,10.2,14.4,Down,0.0,16.1,0.0
17-12-2019 20:00,10.7,13.4,Down,0.0,20.0,0.0
17-12-2019 21:00,11.4,13.0,Down,0.0,17.4,0.0
17-12-2019 22:00,12.7,14.7,Down,0.0,16.5,0.1
17-12-2019 23:00,13.1,14.6,Down,0.0,13.2,0.2
17-12-2019 24:00,16.4,18.8,Down,0.0,12.2,0.1
18-12-2019 01:00,15.7,17.7,Down,0.0,10.1,0.1
18-12-2019 02:00,15.8,17.8,Down,0.0,9.8,0.1
18-12-2019 03:00,20.5,23.5,Down,0.0,8.2,0.1
18-12-2019 04:00,21.4,24.4,Down,1.3,19.1,0.1
18-12-2019 05:00,21.7,27.2,Down,2.5,19.5,0.1
18-12-2019 06:00,23.9,29.1,Down,0.7,18.4,0.1
18-12-2019 07:00,16.9,19.4,Down,0.4,13.9,0.1
18-12-2019 08:00,12.1,13.1,Down,0.3,10.0,0.2
18-12-2019 09:00,16.0,18.6,Down,4.8,16.6,0.3
18-12-2019 10:00,19.2,22.8,Down,2.2,11.8,1.8
18-12-2019 11:00,16.5,19.7,Down,2.8,10.4,2.1
18-12-2019 12:00,13.3,17.5,Down,1.7,6.9,0.6
18-12-2019 13:00,22.5,25.4,Down,0.4,3.2,0.3
18-12-2019 14:00,13.8,16.1,Down,0.2,3.2,0.2
18-12-2019 15:00,13.9,16.4,Down,0.0,2.1,0.1
18-12-2019 16:00,7.2,8.7,28.8,0.0,1.2,0.0
18-12-2019 17:00,4.7,5.9,31.5,0.0,1.5,0.0
18-12-2019 18:00,3.3,5.2,27.0,0.0,3.5,0.0
18-12-2019 19:00,4.1,8.3,23.8,0.0,3.4,0.0
18-12-2019 20:00,3.9,5.5,24.9,0.0,1.6,0.0
18-12-2019 21:00,3.6,4.0,25.4,0.0,1.5,0.0
18-12-2019 22:00,3.0,3.4,26.1,0.0,0.6,0.0
18-12-2019 23:00,2.6,3.2,26.2,0.0,0.5,0.1
18-12-2019 24:00,2.4,3.5,26.5,0.0,0.6,0.1
19-12-2019 01:00,2.3,2.8,26.5,0.0,0.9,0.0
19-12-2019 02:00,2.3,2.6,25.6,0.0,1.6,0.0
19-12-2019 03:00,2.2,2.4,25.8,0.0,1.5,0.0
19-12-2019 04:00,2.3,2.6,23.8,0.0,2.5,0.0
19-12-2019 05:00,2.4,2.9,24.8,0.0,2.4,0.0
19-12-2019 06:00,2.5,3.3,23.8,0.0,3.6,0.0
19-12-2019 07:00,2.6,3.1,22.8,0.0,4.3,0.0
19-12-2019 08:00,2.9,3.8,23.3,0.0,4.0,0.0
19-12-2019 09:00,3.0,4.1,24.3,0.5,3.3,0.0
19-12-2019 10:00,3.0,3.7,25.4,1.2,2.8,0.0
19-12-2019 11:00,3.2,4.2,27.0,1.3,2.3,0.0
19-12-2019 12:00,3.4,5.4,29.0,<Samp,<Samp,0.0
19-12-2019 13:00,3.3,5.4,26.9,Down,Down,<Samp
19-12-2019 14:00,3.1,4.9,28.5,Down,Down,<Samp
19-12-2019 15:00,2.9,4.3,28.5,Down,Down,0.0
19-12-2019 16:00,2.8,3.6,28.2,Down,Down,0.0
19-12-2019 17:00,3.2,4.0,29.0,Down,Down,0.0
19-12-2019 18:00,3.4,4.4,30.3,Down,Down,0.0
19-12-2019 19:00,3.5,4.1,32.0,Down,Down,0.0
19-12-2019 20:00,3.4,3.9,31.0,Down,Down,0.0
19-12-2019 21:00,3.1,3.7,29.9,Down,Down,0.0
19-12-2019 22:00,3.1,3.5,29.6,Down,Down,0.0
19-12-2019 23:00,3.0,3.3,30.3,Down,Down,0.0
19-12-2019 24:00,2.9,3.1,29.4,Down,Down,0.0
20-12-2019 01:00,2.9,3.0,30.3,Down,Down,0.0
20-12-2019 02:00,2.8,2.9,31.9,Down,Down,0.0
20-12-2019 03:00,2.6,2.7,31.8,Calib,Calib,0.0
20-12-2019 04:00,2.8,3.0,30.8,Calib,Calib,0.0
20-12-2019 05:00,3.2,3.9,31.5,Down,Down,0.0
20-12-2019 06:00,3.6,5.3,27.4,Down,Down,0.0
20-12-2019 07:00,3.5,4.7,24.8,Down,Down,0.0
20-12-2019 08:00,4.4,6.6,25.0,Down,Down,0.0
20-12-2019 09:00,4.5,6.6,25.0,Down,Down,0.0
20-12-2019 10:00,4.4,5.9,27.1,Down,Down,0.0
20-12-2019 11:00,5.0,7.1,28.6,Down,Down,0.0
20-12-2019 12:00,5.7,11.1,29.6,Down,Down,0.0
20-12-2019 13:00,6.6,15.8,31.2,Down,Down,0.0
20-12-2019 14:00,6.6,15.7,32.2,Calib,Calib,0.0
20-12-2019 15:00,6.0,12.8,32.0,0.6,2.1,0.0
20-12-2019 16:00,5.4,9.5,31.4,0.3,2.7,0.0
20-12-2019 17:00,4.8,9.5,30.3,0.1,3.8,0.0
20-12-2019 18:00,4.6,7.6,29.2,0.0,4.2,0.0
20-12-2019 19:00,4.8,7.8,28.6,0.0,4.8,0.0
20-12-2019 20:00,5.5,8.5,26.6,0.0,6.2,0.0
20-12-2019 21:00,5.7,9.1,25.5,0.0,7.3,0.0
20-12-2019 22:00,5.7,10.2,23.8,0.0,8.4,0.0
20-12-2019 23:00,6.0,11.2,21.7,0.0,9.5,0.0
20-12-2019 24:00,6.1,10.4,22.4,0.0,8.7,0.0
21-12-2019 01:00,6.0,10.3,11.0,1.2,19.7,0.0
21-12-2019 02:00,6.2,8.3,16.2,0.1,13.7,0.0
21-12-2019 03:00,7.8,10.2,3.8,6.2,26.8,0.0
21-12-2019 04:00,7.3,10.0,8.8,0.1,17.5,0.0
21-12-2019 05:00,8.2,10.1,13.7,0.0,10.3,0.0
21-12-2019 06:00,9.0,10.9,12.2,0.2,12.8,0.1
21-12-2019 07:00,9.6,11.9,12.2,0.2,12.3,0.1
21-12-2019 08:00,9.8,12.5,6.9,2.6,18.5,0.1
21-12-2019 09:00,9.5,12.2,5.0,17.9,27.0,0.3
21-12-2019 10:00,8.7,11.5,16.7,7.4,15.8,0.4
21-12-2019 11:00,8.9,12.7,15.1,12.0,19.5,0.8
21-12-2019 12:00,11.5,21.1,16.4,10.5,17.0,0.4
21-12-2019 13:00,13.4,29.6,19.9,8.3,14.0,0.5
21-12-2019 14:00,14.7,34.7,20.3,6.3,14.3,0.8
21-12-2019 15:00,15.9,52.5,20.5,4.3,13.3,0.4
21-12-2019 16:00,15.2,38.4,21.1,1.5,12.3,0.3
21-12-2019 17:00,13.3,28.2,17.2,0.3,15.7,0.2
21-12-2019 18:00,12.9,18.4,16.1,0.1,13.9,0.2
21-12-2019 19:00,11.9,16.3,15.5,0.1,11.8,0.3
21-12-2019 20:00,11.9,16.4,13.7,0.1,12.4,0.1
21-12-2019 21:00,12.5,15.6,12.1,0.1,12.9,0.1
21-12-2019 22:00,12.5,15.8,10.7,0.1,12.1,0.1
21-12-2019 23:00,14.7,18.8,6.4,0.5,17.7,0.2
21-12-2019 24:00,15.5,20.6,4.0,0.6,20.5,0.3
22-12-2019 01:00,17.3,22.5,5.5,0.1,18.3,0.1
22-12-2019 02:00,16.0,20.0,5.6,0.4,18.6,0.1
22-12-2019 03:00,13.5,16.0,4.6,0.5,20.2,0.2
22-12-2019 04:00,15.3,19.8,6.8,0.4,18.2,0.2
22-12-2019 05:00,15.9,19.1,9.6,0.1,14.1,0.2
22-12-2019 06:00,14.7,17.5,12.2,0.1,10.8,0.2
22-12-2019 07:00,17.1,21.1,12.7,0.0,9.7,0.3
22-12-2019 08:00,19.9,24.2,13.1,0.2,8.7,0.3
22-12-2019 09:00,18.3,21.3,10.4,3.2,11.5,0.3
22-12-2019 10:00,14.3,15.3,10.6,6.1,11.7,0.5
22-12-2019 11:00,14.1,15.1,14.3,6.3,10.5,1.4
22-12-2019 12:00,17.1,18.1,19.0,4.6,8.5,1.1
22-12-2019 13:00,19.3,20.3,22.2,3.5,8.4,1.1
22-12-2019 14:00,20.1,21.1,25.5,1.4,5.5,0.9
22-12-2019 15:00,21.8,26.5,26.1,1.0,6.3,0.8
22-12-2019 16:00,25.3,32.2,26.7,0.3,5.8,0.8
22-12-2019 17:00,26.4,33.7,21.5,0.0,5.2,0.4
22-12-2019 18:00,25.7,29.7,20.1,0.0,5.8,0.3
22-12-2019 19:00,32.0,35.0,20.5,0.0,5.8,0.3
22-12-2019 20:00,28.2,30.6,16.3,0.6,10.6,0.4
22-12-2019 21:00,29.4,31.6,12.6,0.2,15.0,0.3
22-12-2019 22:00,28.8,31.5,20.6,0.0,8.4,0.3
22-12-2019 23:00,26.4,27.9,23.6,0.0,6.2,0.3
22-12-2019 24:00,26.7,27.9,22.2,0.0,6.8,0.3
23-12-2019 01:00,26.6,28.0,20.8,0.0,8.1,0.3
23-12-2019 02:00,25.5,27.1,22.7,0.0,6.5,0.5
23-12-2019 03:00,24.4,25.7,24.1,0.0,6.2,0.5
23-12-2019 04:00,23.1,23.9,29.5,0.0,4.6,0.7
23-12-2019 05:00,21.3,22.9,23.4,0.1,8.7,0.3
23-12-2019 06:00,24.6,27.1,10.2,0.9,19.0,0.1
23-12-2019 07:00,27.3,29.3,2.9,6.6,24.7,0.1
23-12-2019 08:00,27.2,29.4,1.8,13.9,25.1,0.1
23-12-2019 09:00,28.0,34.9,11.8,6.5,19.4,0.0
23-12-2019 10:00,25.1,28.8,18.2,5.8,17.8,0.1
23-12-2019 11:00,20.7,23.8,31.5,1.6,7.4,0.4
23-12-2019 12:00,11.3,12.7,35.9,0.9,4.8,0.5
23-12-2019 13:00,10.5,11.7,36.4,0.5,4.2,0.7
23-12-2019 14:00,11.3,13.3,35.9,0.5,4.3,0.5
23-12-2019 15:00,12.3,14.1,34.1,0.3,5.2,0.4
23-12-2019 16:00,14.7,15.8,32.8,0.0,3.9,0.4
23-12-2019 17:00,14.9,16.1,30.7,0.0,3.8,0.3
23-12-2019 18:00,13.4,14.1,29.4,0.0,3.8,0.2
23-12-2019 19:00,12.5,13.3,29.2,0.0,2.7,0.2
23-12-2019 20:00,11.9,12.5,27.9,0.0,2.7,0.1
23-12-2019 21:00,6.8,7.3,26.9,0.0,1.9,0.1
23-12-2019 22:00,1.1,2.0,27.2,0.0,1.1,0.0
23-12-2019 23:00,1.6,6.9,24.5,0.0,1.0,0.0
23-12-2019 24:00,2.3,16.6,23.8,0.0,0.9,0.0
24-12-2019 01:00,2.0,11.9,26.8,0.0,0.8,0.0
24-12-2019 02:00,1.7,6.8,30.2,0.0,0.7,0.0
24-12-2019 03:00,1.9,4.4,29.9,0.0,0.7,0.0
24-12-2019 04:00,2.7,8.0,29.9,0.0,1.0,0.0
24-12-2019 05:00,2.9,6.9,30.0,0.0,0.9,0.0
24-12-2019 06:00,2.8,6.0,29.5,0.0,0.8,0.0
24-12-2019 07:00,2.9,5.9,30.1,0.0,0.7,0.0
24-12-2019 08:00,3.2,9.3,31.0,0.0,0.6,0.0
24-12-2019 09:00,3.7,17.5,30.5,0.0,0.6,0.0
24-12-2019 10:00,4.8,26.5,31.4,0.0,0.5,0.0
